station,datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
torrejon_08227,2024-12-06 10:00:00+01:00,7.0,4.0,81.0,,,,3.6,,1031.0,,
torrejon_08227,2024-12-06 11:00:00+01:00,9.0,6.1,82.0,,,,1.8,,1031.0,,
torrejon_08227,2024-12-06 12:00:00+01:00,12.0,7.1,72.0,,,40.0,1.8,,1030.0,,
torrejon_08227,2024-12-06 13:00:00+01:00,14.0,7.1,63.0,,,220.0,1.8,,1030.0,,
torrejon_08227,2024-12-06 14:00:00+01:00,16.0,8.0,59.0,,,0.0,0.0,,1029.0,,
torrejon_08227,2024-12-06 15:00:00+01:00,16.0,8.0,59.0,,,220.0,3.6,,1028.0,,
torrejon_08227,2024-12-06 16:00:00+01:00,16.0,7.0,55.0,,,190.0,5.4,,1028.0,,
torrejon_08227,2024-12-06 17:00:00+01:00,16.0,7.0,55.0,,,190.0,5.4,,1028.0,,
torrejon_08227,2024-12-06 18:00:00+01:00,15.0,8.0,63.0,,,210.0,5.4,,1028.0,,
torrejon_08227,2024-12-06 19:00:00+01:00,11.0,6.9,76.0,,,0.0,0.0,,1028.0,,
torrejon_08227,2024-12-06 20:00:00+01:00,9.0,7.0,87.0,,,350.0,1.8,,1028.0,,
torrejon_08227,2024-12-06 21:00:00+01:00,8.0,6.0,87.0,,,10.0,3.6,,1028.0,,
torrejon_08227,2024-12-06 22:00:00+01:00,7.0,5.9,93.0,,,20.0,11.2,,1028.0,,
torrejon_08227,2024-12-06 23:00:00+01:00,6.0,5.0,93.0,,,20.0,11.2,,1028.0,,
torrejon_08227,2024-12-07 00:00:00+01:00,6.0,5.0,93.0,,,10.0,11.2,,1028.0,,
torrejon_08227,2024-12-07 01:00:00+01:00,6.0,5.0,93.0,,,20.0,9.4,,1027.0,,
torrejon_08227,2024-12-07 02:00:00+01:00,4.0,4.0,100.0,,,10.0,9.4,,1027.0,,
torrejon_08227,2024-12-07 03:00:00+01:00,4.0,4.0,100.0,,,30.0,7.6,,1026.0,,
torrejon_08227,2024-12-07 04:00:00+01:00,4.0,3.0,93.0,,,10.0,7.6,,1026.0,,
torrejon_08227,2024-12-07 05:00:00+01:00,5.0,4.0,93.0,,,10.0,3.6,,1025.0,,
torrejon_08227,2024-12-07 06:00:00+01:00,6.0,5.0,93.0,,,20.0,5.4,,1025.0,,5.0
torrejon_08227,2024-12-07 07:00:00+01:00,6.0,6.0,100.0,,,,1.8,,1025.0,,5.0
torrejon_08227,2024-12-07 08:00:00+01:00,6.0,6.0,100.0,,,,3.6,,1025.0,,5.0
torrejon_08227,2024-12-07 09:00:00+01:00,6.0,6.0,100.0,,,0.0,0.0,,1026.0,,5.0
torrejon_08227,2024-12-07 10:00:00+01:00,7.0,7.0,100.0,,,,3.6,,1026.0,,5.0
torrejon_08227,2024-12-07 11:00:00+01:00,7.0,7.0,100.0,,,130.0,1.8,,1027.0,,5.0
torrejon_08227,2024-12-07 12:00:00+01:00,8.0,6.9,93.0,,,,3.6,,,,
torrejon_08227,2024-12-07 13:00:00+01:00,13.0,8.1,72.0,,,190.0,5.4,,1024.0,,
torrejon_08227,2024-12-07 14:00:00+01:00,15.0,8.0,63.0,,,180.0,3.6,,,,
torrejon_08227,2024-12-07 15:00:00+01:00,17.0,2.2,37.0,,,330.0,7.6,,,,
torrejon_08227,2024-12-07 16:00:00+01:00,17.0,1.0,34.0,,,340.0,20.5,,,,
torrejon_08227,2024-12-07 17:00:00+01:00,15.0,0.0,36.0,,,360.0,22.3,,1023.0,,
torrejon_08227,2024-12-07 18:00:00+01:00,13.0,-4.2,30.0,,,350.0,29.5,,,,
torrejon_08227,2024-12-07 19:00:00+01:00,13.0,-4.2,30.0,,,330.0,35.3,,,,
torrejon_08227,2024-12-07 20:00:00+01:00,11.0,-2.1,40.0,,,350.0,44.6,,,,
torrejon_08227,2024-12-07 21:00:00+01:00,10.0,-1.1,46.0,,,90.0,13.0,,,,
torrejon_08227,2024-12-07 22:00:00+01:00,10.0,-3.0,40.0,,,360.0,48.2,,,,
torrejon_08227,2024-12-07 23:00:00+01:00,9.0,-2.9,43.0,,,350.0,24.1,,,,
torrejon_08227,2024-12-08 00:00:00+01:00,9.0,-2.0,46.0,,,10.0,29.5,,,,
torrejon_08227,2024-12-08 01:00:00+01:00,9.0,-2.9,43.0,,,60.0,27.7,,,,
torrejon_08227,2024-12-08 02:00:00+01:00,9.0,-2.9,43.0,,,20.0,38.9,,,,
torrejon_08227,2024-12-08 03:00:00+01:00,9.0,-2.9,43.0,,,10.0,22.3,,,,
torrejon_08227,2024-12-08 04:00:00+01:00,8.0,-2.1,49.0,,,40.0,27.7,,,,
torrejon_08227,2024-12-08 06:00:00+01:00,9.0,-3.9,40.0,,,20.0,25.9,,,,
torrejon_08227,2024-12-08 07:00:00+01:00,8.0,-2.9,46.0,,,300.0,11.2,,,,
torrejon_08227,2024-12-08 08:00:00+01:00,7.0,-3.0,49.0,,,360.0,14.8,,,,
torrejon_08227,2024-12-08 09:00:00+01:00,7.0,-3.0,49.0,,,340.0,13.0,,,,
torrejon_08227,2024-12-08 10:00:00+01:00,8.0,-2.1,49.0,,,320.0,24.1,,,,
torrejon_08227,2024-12-08 11:00:00+01:00,8.0,-1.0,53.0,,,350.0,18.4,,,,
torrejon_08227,2024-12-08 12:00:00+01:00,9.0,-0.9,50.0,,,340.0,16.6,,,,
torrejon_08227,2024-12-08 13:00:00+01:00,10.0,-1.1,46.0,,,330.0,29.5,,,,
torrejon_08227,2024-12-08 14:00:00+01:00,11.0,-1.1,43.0,,,10.0,27.7,,,,
torrejon_08227,2024-12-08 15:00:00+01:00,11.0,-2.1,40.0,,,360.0,22.3,,,,
torrejon_08227,2024-12-08 16:00:00+01:00,9.0,-0.9,50.0,,,360.0,29.5,,,,
torrejon_08227,2024-12-08 17:00:00+01:00,8.0,0.0,57.0,,,10.0,14.8,,,,
torrejon_08227,2024-12-08 18:00:00+01:00,7.0,-0.9,57.0,,,360.0,18.4,,,,
torrejon_08227,2024-12-08 19:00:00+01:00,7.0,0.0,61.0,,,350.0,25.9,,,,
torrejon_08227,2024-12-08 20:00:00+01:00,5.0,-1.0,65.0,,,350.0,18.4,,,,
torrejon_08227,2024-12-08 21:00:00+01:00,6.0,-1.0,61.0,,,350.0,18.4,,,,
torrejon_08227,2024-12-08 22:00:00+01:00,5.0,-1.9,61.0,,,,3.6,,,,
torrejon_08227,2024-12-08 23:00:00+01:00,6.0,-2.9,53.0,,,10.0,18.4,,,,
torrejon_08227,2024-12-09 00:00:00+01:00,6.0,-1.9,57.0,,,10.0,13.0,,,,
torrejon_08227,2024-12-09 01:00:00+01:00,6.0,-2.9,53.0,,,360.0,35.3,,,,
torrejon_08227,2024-12-09 02:00:00+01:00,6.0,-2.9,53.0,,,350.0,29.5,,,,
torrejon_08227,2024-12-09 03:00:00+01:00,5.0,-3.1,56.0,,,340.0,29.5,,,,
torrejon_08227,2024-12-09 04:00:00+01:00,4.0,-3.1,60.0,,,360.0,9.4,,,,
torrejon_08227,2024-12-09 05:00:00+01:00,4.0,-2.0,65.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-09 06:00:00+01:00,4.0,-2.0,65.0,,,280.0,11.2,,,,
torrejon_08227,2024-12-09 07:00:00+01:00,2.0,-2.0,75.0,,,300.0,7.6,,,,
torrejon_08227,2024-12-09 08:00:00+01:00,1.0,-2.1,80.0,,,,3.6,,,,
torrejon_08227,2024-12-09 09:00:00+01:00,2.0,-2.0,75.0,,,310.0,7.6,,,,
torrejon_08227,2024-12-09 10:00:00+01:00,3.0,-1.0,75.0,,,90.0,5.4,,,,
torrejon_08227,2024-12-09 11:00:00+01:00,6.0,-1.9,57.0,,,130.0,1.8,,,,
torrejon_08227,2024-12-09 12:00:00+01:00,7.0,-1.9,53.0,,,180.0,9.4,,,,
torrejon_08227,2024-12-09 13:00:00+01:00,9.0,-2.0,46.0,,,310.0,11.2,,,,
torrejon_08227,2024-12-09 14:00:00+01:00,10.0,-2.0,43.0,,,330.0,20.5,,,,
torrejon_08227,2024-12-09 15:00:00+01:00,9.0,-0.9,50.0,,,350.0,20.5,,,,
torrejon_08227,2024-12-09 16:00:00+01:00,9.0,-0.1,53.0,,,360.0,22.3,,,,
torrejon_08227,2024-12-09 17:00:00+01:00,8.0,0.0,57.0,,,350.0,25.9,,,,
torrejon_08227,2024-12-09 18:00:00+01:00,8.0,0.0,57.0,,,350.0,33.5,,,,
torrejon_08227,2024-12-09 19:00:00+01:00,7.0,0.0,61.0,,,340.0,18.4,,,,
torrejon_08227,2024-12-09 20:00:00+01:00,7.0,0.0,61.0,,,360.0,25.9,,,,
torrejon_08227,2024-12-09 21:00:00+01:00,7.0,0.0,61.0,,,350.0,37.1,,,,
torrejon_08227,2024-12-09 22:00:00+01:00,6.0,-0.1,65.0,,,340.0,22.3,,,,
torrejon_08227,2024-12-09 23:00:00+01:00,6.0,-0.1,65.0,,,350.0,33.5,,,,
torrejon_08227,2024-12-10 00:00:00+01:00,6.0,-1.0,61.0,,,350.0,25.9,,,,
torrejon_08227,2024-12-10 01:00:00+01:00,6.0,-1.0,61.0,,,360.0,31.7,,,,
torrejon_08227,2024-12-10 02:00:00+01:00,6.0,-1.0,61.0,,,10.0,25.9,,,,
torrejon_08227,2024-12-10 03:00:00+01:00,5.0,-1.9,61.0,,,360.0,29.5,,,,
torrejon_08227,2024-12-10 04:00:00+01:00,4.0,-2.0,65.0,,,10.0,18.4,,,,
torrejon_08227,2024-12-10 05:00:00+01:00,5.0,-1.0,65.0,,,350.0,27.7,,,,
torrejon_08227,2024-12-10 06:00:00+01:00,3.0,-1.9,70.0,,,310.0,9.4,,,,
torrejon_08227,2024-12-10 07:00:00+01:00,2.0,-2.0,75.0,,,260.0,7.6,,,,
torrejon_08227,2024-12-10 08:00:00+01:00,1.0,-2.1,80.0,,,,1.8,,,,
torrejon_08227,2024-12-10 09:00:00+01:00,1.0,-2.1,80.0,,,,3.6,,,,
torrejon_08227,2024-12-10 10:00:00+01:00,3.0,-1.0,75.0,,,210.0,5.4,,,,
torrejon_08227,2024-12-10 11:00:00+01:00,7.0,0.0,61.0,,,70.0,9.4,,,,
torrejon_08227,2024-12-10 12:00:00+01:00,9.0,-0.9,50.0,,,10.0,16.6,,,,
torrejon_08227,2024-12-10 13:00:00+01:00,9.0,-2.0,46.0,,,20.0,16.6,,,,
torrejon_08227,2024-12-10 14:00:00+01:00,9.0,-2.0,46.0,,,350.0,13.0,,,,
torrejon_08227,2024-12-10 15:00:00+01:00,10.0,-3.0,40.0,,,10.0,13.0,,,,
torrejon_08227,2024-12-10 16:00:00+01:00,10.0,-2.0,43.0,,,360.0,9.4,,,,
torrejon_08227,2024-12-10 17:00:00+01:00,10.0,-2.0,43.0,,,360.0,9.4,,,,
torrejon_08227,2024-12-10 18:00:00+01:00,8.0,-1.0,53.0,,,350.0,13.0,,,,
torrejon_08227,2024-12-10 19:00:00+01:00,7.0,-0.9,57.0,,,10.0,13.0,,,,
torrejon_08227,2024-12-10 20:00:00+01:00,7.0,-0.9,57.0,,,60.0,14.8,,,,
torrejon_08227,2024-12-10 21:00:00+01:00,6.0,-1.0,61.0,,,70.0,11.2,,,,
torrejon_08227,2024-12-10 22:00:00+01:00,6.0,-0.1,65.0,,,40.0,7.6,,,,
torrejon_08227,2024-12-10 23:00:00+01:00,6.0,-1.0,61.0,,,70.0,9.4,,,,
torrejon_08227,2024-12-11 00:00:00+01:00,5.0,0.0,70.0,,,360.0,5.4,,,,
torrejon_08227,2024-12-11 01:00:00+01:00,5.0,-1.0,65.0,,,30.0,7.6,,,,
torrejon_08227,2024-12-11 02:00:00+01:00,5.0,0.0,70.0,,,30.0,7.6,,,,
torrejon_08227,2024-12-11 03:00:00+01:00,5.0,0.0,70.0,,,30.0,7.6,,,,
torrejon_08227,2024-12-11 04:00:00+01:00,4.0,0.0,75.0,,,20.0,7.6,,,,
torrejon_08227,2024-12-11 05:00:00+01:00,4.0,0.0,75.0,,,20.0,11.2,,,,
torrejon_08227,2024-12-11 06:00:00+01:00,5.0,0.0,70.0,,,70.0,9.4,,,,
torrejon_08227,2024-12-11 07:00:00+01:00,5.0,0.0,70.0,,,50.0,7.6,,,,
torrejon_08227,2024-12-11 08:00:00+01:00,4.0,0.0,75.0,,,30.0,5.4,,,,
torrejon_08227,2024-12-11 09:00:00+01:00,4.0,0.0,75.0,,,20.0,5.4,,,,
torrejon_08227,2024-12-11 10:00:00+01:00,5.0,0.0,70.0,,,40.0,5.4,,,,
torrejon_08227,2024-12-11 11:00:00+01:00,6.0,-1.0,61.0,,,40.0,9.4,,,,
torrejon_08227,2024-12-11 12:00:00+01:00,8.0,-1.0,53.0,,,50.0,11.2,,,,
torrejon_08227,2024-12-11 13:00:00+01:00,9.0,-0.1,53.0,,,100.0,7.6,,,,
torrejon_08227,2024-12-11 14:00:00+01:00,8.0,-1.0,53.0,,,60.0,7.6,,,,
torrejon_08227,2024-12-11 15:00:00+01:00,8.0,-1.0,53.0,,,50.0,7.6,,,,
torrejon_08227,2024-12-11 16:00:00+01:00,7.0,-0.9,57.0,,,50.0,9.4,,,,
torrejon_08227,2024-12-11 17:00:00+01:00,7.0,0.0,61.0,,,40.0,9.4,,,,
torrejon_08227,2024-12-11 18:00:00+01:00,7.0,0.0,61.0,,,20.0,7.6,,,,
torrejon_08227,2024-12-11 19:00:00+01:00,6.0,-0.1,65.0,,,10.0,7.6,,,,
torrejon_08227,2024-12-11 20:00:00+01:00,6.0,0.9,70.0,,,20.0,11.2,,,,
torrejon_08227,2024-12-11 21:00:00+01:00,6.0,0.9,70.0,,,40.0,7.6,,,,
torrejon_08227,2024-12-11 22:00:00+01:00,5.0,2.0,81.0,,,30.0,5.4,,,,
torrejon_08227,2024-12-11 23:00:00+01:00,5.0,2.0,81.0,,,,3.6,,,,
torrejon_08227,2024-12-12 00:00:00+01:00,5.0,2.0,81.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-12 01:00:00+01:00,4.0,2.0,87.0,,,10.0,5.4,,,,
torrejon_08227,2024-12-12 02:00:00+01:00,3.0,1.0,87.0,,,,3.6,,,,
torrejon_08227,2024-12-12 03:00:00+01:00,2.0,1.0,93.0,,,50.0,5.4,,,,
torrejon_08227,2024-12-12 04:00:00+01:00,1.0,0.0,93.0,,,30.0,11.2,,,,
torrejon_08227,2024-12-12 05:00:00+01:00,1.0,0.0,93.0,,,50.0,5.4,,,,
torrejon_08227,2024-12-12 06:00:00+01:00,1.0,0.0,93.0,,,40.0,5.4,,,,
torrejon_08227,2024-12-12 07:00:00+01:00,2.0,1.0,93.0,,,30.0,5.4,,,,
torrejon_08227,2024-12-12 08:00:00+01:00,2.0,1.0,93.0,,,30.0,9.4,,,,
torrejon_08227,2024-12-12 09:00:00+01:00,3.0,2.0,93.0,,,70.0,7.6,,,,
torrejon_08227,2024-12-12 10:00:00+01:00,5.0,2.0,81.0,,,80.0,7.6,,,,
torrejon_08227,2024-12-12 11:00:00+01:00,7.0,3.1,76.0,,,60.0,7.6,,,,
torrejon_08227,2024-12-12 13:00:00+01:00,9.0,2.1,62.0,,,40.0,13.0,,,,
torrejon_08227,2024-12-12 14:00:00+01:00,10.0,2.1,58.0,,,50.0,9.4,,,,
torrejon_08227,2024-12-12 15:00:00+01:00,10.0,2.1,58.0,,,70.0,7.6,,,,
torrejon_08227,2024-12-12 16:00:00+01:00,10.0,1.1,54.0,,,160.0,1.8,,,,
torrejon_08227,2024-12-12 17:00:00+01:00,10.0,1.1,54.0,,,130.0,1.8,,,,
torrejon_08227,2024-12-12 18:00:00+01:00,7.0,1.1,66.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-12 19:00:00+01:00,6.0,0.9,70.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-12 20:00:00+01:00,5.0,0.9,75.0,,,20.0,7.6,,,,
torrejon_08227,2024-12-12 21:00:00+01:00,5.0,0.9,75.0,,,20.0,13.0,,,,
torrejon_08227,2024-12-12 22:00:00+01:00,5.0,2.0,81.0,,,30.0,11.2,,,,
torrejon_08227,2024-12-12 23:00:00+01:00,5.0,2.0,81.0,,,40.0,9.4,,,,
torrejon_08227,2024-12-13 00:00:00+01:00,5.0,2.0,81.0,,,50.0,7.6,,,,
torrejon_08227,2024-12-13 01:00:00+01:00,5.0,2.0,81.0,,,50.0,5.4,,,,
torrejon_08227,2024-12-13 02:00:00+01:00,5.0,2.0,81.0,,,40.0,5.4,,,,
torrejon_08227,2024-12-13 03:00:00+01:00,5.0,2.0,81.0,,,80.0,5.4,,,,
torrejon_08227,2024-12-13 04:00:00+01:00,5.0,2.0,81.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-13 05:00:00+01:00,5.0,3.0,87.0,,,30.0,3.6,,,,
torrejon_08227,2024-12-13 06:00:00+01:00,5.0,4.0,93.0,,,,3.6,,,,
torrejon_08227,2024-12-13 07:00:00+01:00,5.0,4.0,93.0,,,30.0,5.4,,,,
torrejon_08227,2024-12-13 08:00:00+01:00,5.0,4.0,93.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-13 09:00:00+01:00,5.0,5.0,100.0,,,0.0,0.0,,,,
torrejon_08227,2024-12-13 10:00:00+01:00,6.0,5.0,93.0,,,,1.8,,1022.0,,
torrejon_08227,2024-12-13 11:00:00+01:00,7.0,5.0,87.0,,,180.0,7.6,,1022.0,,
torrejon_08227,2024-12-13 12:00:00+01:00,7.0,4.0,81.0,,,200.0,5.4,,1023.0,,
torrejon_08227,2024-12-13 13:00:00+01:00,8.0,4.9,81.0,,,230.0,11.2,,1022.0,,
torrejon_08227,2024-12-13 14:00:00+01:00,8.0,4.0,76.0,,,230.0,7.6,,1022.0,,
torrejon_08227,2024-12-13 15:00:00+01:00,9.0,4.0,71.0,,,230.0,9.4,,1022.0,,
torrejon_08227,2024-12-13 16:00:00+01:00,9.0,4.0,71.0,,,320.0,3.6,,1022.0,,
torrejon_08227,2024-12-13 17:00:00+01:00,8.0,4.0,76.0,,,330.0,3.6,,1023.0,,
torrejon_08227,2024-12-13 18:00:00+01:00,8.0,4.9,81.0,,,160.0,3.6,,1023.0,,
torrejon_08227,2024-12-13 19:00:00+01:00,7.0,4.0,81.0,,,200.0,3.6,,1024.0,,
torrejon_08227,2024-12-13 20:00:00+01:00,4.0,2.0,87.0,,,20.0,3.6,,1024.0,,
torrejon_08227,2024-12-13 21:00:00+01:00,3.0,2.0,93.0,,,350.0,5.4,,1025.0,,
torrejon_08227,2024-12-13 22:00:00+01:00,3.0,1.0,87.0,,,20.0,9.4,,1026.0,,
torrejon_08227,2024-12-13 23:00:00+01:00,2.0,1.0,93.0,,,20.0,11.2,,1026.0,,
torrejon_08227,2024-12-14 00:00:00+01:00,1.0,0.0,93.0,,,20.0,7.6,,1027.0,,
torrejon_08227,2024-12-14 01:00:00+01:00,0.0,-1.0,93.0,,,30.0,9.4,,1027.0,,
torrejon_08227,2024-12-14 02:00:00+01:00,0.0,-1.0,93.0,,,30.0,9.4,,1027.0,,
torrejon_08227,2024-12-14 03:00:00+01:00,-1.0,-1.0,100.0,,,10.0,7.6,,1027.0,,
torrejon_08227,2024-12-14 04:00:00+01:00,-1.0,-1.0,100.0,,,30.0,11.2,,1027.0,,
torrejon_08227,2024-12-14 05:00:00+01:00,-1.0,-2.0,93.0,,,20.0,3.6,,1028.0,,
torrejon_08227,2024-12-14 06:00:00+01:00,-1.0,-2.0,93.0,,,30.0,7.6,,1028.0,,5.0
torrejon_08227,2024-12-14 07:00:00+01:00,-1.0,-1.0,100.0,,,40.0,9.4,,1028.0,,5.0
torrejon_08227,2024-12-14 08:00:00+01:00,-1.0,-2.0,93.0,,,40.0,7.6,,1030.0,,5.0
torrejon_08227,2024-12-14 09:00:00+01:00,0.0,0.0,100.0,,,30.0,5.4,,1030.0,,5.0
torrejon_08227,2024-12-14 10:00:00+01:00,2.0,1.0,93.0,,,,1.8,,1031.0,,5.0
torrejon_08227,2024-12-14 11:00:00+01:00,3.0,3.0,100.0,,,,3.6,,1032.0,,5.0
torrejon_08227,2024-12-14 12:00:00+01:00,4.0,3.0,93.0,,,50.0,5.4,,1031.0,,5.0
torrejon_08227,2024-12-14 13:00:00+01:00,5.0,3.0,87.0,,,70.0,5.4,,1031.0,,5.0
torrejon_08227,2024-12-14 14:00:00+01:00,5.0,3.0,87.0,,,,3.6,,1031.0,,
torrejon_08227,2024-12-14 15:00:00+01:00,7.0,4.0,81.0,,,220.0,1.8,,1030.0,,
torrejon_08227,2024-12-14 16:00:00+01:00,9.0,3.0,66.0,,,220.0,1.8,,1030.0,,
torrejon_08227,2024-12-14 17:00:00+01:00,9.0,3.0,66.0,,,220.0,3.6,,1031.0,,
torrejon_08227,2024-12-14 18:00:00+01:00,5.0,2.0,81.0,,,310.0,1.8,,1031.0,,
torrejon_08227,2024-12-14 19:00:00+01:00,3.0,2.0,93.0,,,30.0,7.6,,1032.0,,
torrejon_08227,2024-12-14 20:00:00+01:00,2.0,1.0,93.0,,,60.0,3.6,,1032.0,,
torrejon_08227,2024-12-14 21:00:00+01:00,1.0,1.0,100.0,,,340.0,9.4,,1033.0,,
torrejon_08227,2024-12-14 22:00:00+01:00,1.0,0.0,93.0,,,10.0,9.4,,1033.0,,
torrejon_08227,2024-12-14 23:00:00+01:00,1.0,0.0,93.0,,,40.0,3.6,,1034.0,,
torrejon_08227,2024-12-15 00:00:00+01:00,0.0,-1.0,93.0,,,,3.6,,1034.0,,
torrejon_08227,2024-12-15 01:00:00+01:00,-1.0,-1.0,100.0,,,,3.6,,1034.0,,
torrejon_08227,2024-12-15 02:00:00+01:00,-2.0,-2.0,100.0,,,0.0,0.0,,1034.0,,
torrejon_08227,2024-12-15 03:00:00+01:00,-2.0,-3.0,93.0,,,20.0,5.4,,1034.0,,
torrejon_08227,2024-12-15 04:00:00+01:00,-2.0,-3.0,93.0,,,20.0,3.6,,1034.0,,
torrejon_08227,2024-12-15 05:00:00+01:00,-2.0,-3.0,93.0,,,20.0,9.4,,1034.0,,
torrejon_08227,2024-12-15 06:00:00+01:00,-2.0,-3.0,93.0,,,30.0,9.4,,1034.0,,
torrejon_08227,2024-12-15 07:00:00+01:00,-3.0,-4.0,93.0,,,50.0,7.6,,1035.0,,
torrejon_08227,2024-12-15 08:00:00+01:00,-3.0,-4.0,93.0,,,30.0,5.4,,1035.0,,
torrejon_08227,2024-12-15 09:00:00+01:00,-2.0,-3.0,93.0,,,20.0,5.4,,1035.0,,
torrejon_08227,2024-12-15 10:00:00+01:00,1.0,-0.9,87.0,,,,1.8,,1036.0,,
torrejon_08227,2024-12-15 11:00:00+01:00,4.0,0.0,75.0,,,,1.8,,1037.0,,
torrejon_08227,2024-12-15 12:00:00+01:00,7.0,2.1,71.0,,,200.0,3.6,,1036.0,,
torrejon_08227,2024-12-15 13:00:00+01:00,9.0,2.1,62.0,,,220.0,3.6,,1036.0,,
torrejon_08227,2024-12-15 14:00:00+01:00,11.0,1.0,50.0,,,130.0,3.6,,1035.0,,
torrejon_08227,2024-12-15 15:00:00+01:00,11.0,0.1,47.0,,,70.0,3.6,,1035.0,,
torrejon_08227,2024-12-15 16:00:00+01:00,11.0,1.0,50.0,,,270.0,5.4,,1035.0,,
torrejon_08227,2024-12-15 17:00:00+01:00,11.0,1.0,50.0,,,210.0,5.4,,1035.0,,
torrejon_08227,2024-12-15 18:00:00+01:00,7.0,2.1,71.0,,,360.0,1.8,,1036.0,,
torrejon_08227,2024-12-15 19:00:00+01:00,4.0,1.0,81.0,,,350.0,7.6,,1036.0,,
torrejon_08227,2024-12-15 20:00:00+01:00,5.0,0.9,75.0,,,40.0,11.2,,1036.0,,
torrejon_08227,2024-12-15 21:00:00+01:00,4.0,1.0,81.0,,,30.0,13.0,,1036.0,,
torrejon_08227,2024-12-15 22:00:00+01:00,3.0,0.1,81.0,,,20.0,11.2,,1037.0,,
torrejon_08227,2024-12-15 23:00:00+01:00,1.0,-0.9,87.0,,,10.0,7.6,,1037.0,,
torrejon_08227,2024-12-16 00:00:00+01:00,1.0,-0.9,87.0,,,30.0,11.2,,1037.0,,
torrejon_08227,2024-12-16 01:00:00+01:00,1.0,0.0,93.0,,,20.0,7.6,,,,
torrejon_08227,2024-12-16 02:00:00+01:00,1.0,0.0,93.0,,,20.0,9.4,,1037.0,,
torrejon_08227,2024-12-16 03:00:00+01:00,0.0,-1.0,93.0,,,30.0,11.2,,1038.0,,
torrejon_08227,2024-12-16 04:00:00+01:00,0.0,-1.0,93.0,,,20.0,9.4,,1038.0,,
torrejon_08227,2024-12-16 05:00:00+01:00,0.0,-1.0,93.0,,,50.0,9.4,,1038.0,,
torrejon_08227,2024-12-16 06:00:00+01:00,-1.0,-2.0,93.0,,,30.0,7.6,,1038.0,,
torrejon_08227,2024-12-16 07:00:00+01:00,-2.0,-2.0,100.0,,,40.0,9.4,,1038.0,,
torrejon_08227,2024-12-16 08:00:00+01:00,-2.0,-3.0,93.0,,,10.0,7.6,,1039.0,,
torrejon_08227,2024-12-16 09:00:00+01:00,-2.0,-3.0,93.0,,,30.0,7.6,,1040.0,,
torrejon_08227,2024-12-16 10:00:00+01:00,0.0,-1.0,93.0,,,,3.6,,1040.0,,
torrejon_08227,2024-12-16 11:00:00+01:00,3.0,1.0,87.0,,,70.0,3.6,,1040.0,,
torrejon_08227,2024-12-16 12:00:00+01:00,8.0,2.0,66.0,,,70.0,7.6,,1039.0,,
torrejon_08227,2024-12-16 13:00:00+01:00,10.0,1.1,54.0,,,60.0,7.6,,1038.0,,
torrejon_08227,2024-12-16 14:00:00+01:00,11.0,0.1,47.0,,,70.0,9.4,,1036.0,,
torrejon_08227,2024-12-16 15:00:00+01:00,11.0,0.1,47.0,,,70.0,5.4,,1036.0,,
torrejon_08227,2024-12-16 16:00:00+01:00,12.0,0.1,44.0,,,70.0,5.4,,1035.0,,
torrejon_08227,2024-12-16 17:00:00+01:00,11.0,0.1,47.0,,,20.0,5.4,,1035.0,,
torrejon_08227,2024-12-16 18:00:00+01:00,7.0,0.0,61.0,,,20.0,5.4,,1035.0,,
torrejon_08227,2024-12-16 19:00:00+01:00,5.0,0.0,70.0,,,20.0,7.6,,1036.0,,
torrejon_08227,2024-12-16 20:00:00+01:00,4.0,0.0,75.0,,,40.0,14.8,,1036.0,,
torrejon_08227,2024-12-16 21:00:00+01:00,2.0,-0.9,81.0,,,20.0,14.8,,1036.0,,
torrejon_08227,2024-12-16 22:00:00+01:00,1.0,-0.9,87.0,,,20.0,11.2,,1036.0,,
torrejon_08227,2024-12-16 23:00:00+01:00,0.0,-2.1,86.0,,,30.0,13.0,,1036.0,,
torrejon_08227,2024-12-17 00:00:00+01:00,0.0,-2.1,86.0,,,30.0,9.4,,1036.0,,
torrejon_08227,2024-12-17 01:00:00+01:00,-1.0,-2.0,93.0,,,30.0,11.2,,1035.0,,
torrejon_08227,2024-12-17 02:00:00+01:00,-1.0,-2.0,93.0,,,40.0,9.4,,1035.0,,
torrejon_08227,2024-12-17 03:00:00+01:00,-2.0,-3.0,93.0,,,10.0,7.6,,1035.0,,
torrejon_08227,2024-12-17 04:00:00+01:00,-1.0,-3.0,86.0,,,60.0,7.6,,1035.0,,
torrejon_08227,2024-12-17 05:00:00+01:00,-2.0,-3.0,93.0,,,20.0,7.6,,1034.0,,
torrejon_08227,2024-12-17 06:00:00+01:00,-3.0,-4.0,93.0,,,20.0,7.6,,1035.0,,
torrejon_08227,2024-12-17 07:00:00+01:00,-2.0,-4.0,86.0,,,40.0,7.6,,1035.0,,
torrejon_08227,2024-12-17 08:00:00+01:00,-3.0,-4.0,93.0,,,30.0,7.6,,1034.0,,
